Data Type,cmdCode (한글),Qty (t),Unit Price ($PV/kg),Korea_Share_vs_Reporter,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,"Unit Price ($/KG)
Primary Value/netWgt"
,"121221 (건조김, 마른김)",0.509,$44.82,,C,A,20220101,2022,52,2022,807,MKD,North Macedonia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,509,FALSE,8,kg,509,FALSE,509,FALSE,0,FALSE,22813.77,,22813.77,0,FALSE,TRUE,$44.82
,"121221 (건조김, 마른김)",0.012,$73.21,,C,A,20220101,2022,52,2022,807,MKD,North Macedonia,M,Import,100,BGR,Bulgaria,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12,FALSE,8,kg,12,FALSE,12,FALSE,0,FALSE,878.48,,878.48,0,FALSE,TRUE,$73.21
,"121221 (건조김, 마른김)",0.011,$27.42,,C,A,20220101,2022,52,2022,807,MKD,North Macedonia,M,Import,124,CAN,Canada,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,11,FALSE,8,kg,11,FALSE,11,FALSE,0,FALSE,301.63,,301.63,0,FALSE,TRUE,$27.42
,"121221 (건조김, 마른김)",0.2,$30.97,,C,A,20220101,2022,52,2022,807,MKD,North Macedonia,M,Import,156,CHN,China,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200,FALSE,8,kg,200,FALSE,200,FALSE,0,FALSE,6193.58,,6193.58,0,FALSE,TRUE,$30.97
,"121221 (건조김, 마른김)",0.01,$106.26,,C,A,20220101,2022,52,2022,807,MKD,North Macedonia,M,Import,392,JPN,Japan,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10,FALSE,8,kg,10,FALSE,10,FALSE,0,FALSE,1062.61,,1062.61,0,FALSE,TRUE,$106.26
,"121221 (건조김, 마른김)",0.276,$52.09,,C,A,20220101,2022,52,2022,807,MKD,North Macedonia,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,276,FALSE,8,kg,276,FALSE,276,FALSE,0,FALSE,14377.47,,14377.47,0,FALSE,TRUE,$52.09
,"121221 (건조김, 마른김)",31.289901,$12.51,,C,A,20220101,2022,52,2022,818,EGY,Egypt,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,31289.901,TRUE,-1,N/A,0,FALSE,"31,290",TRUE,0,FALSE,391493.897,,391493.897,6,FALSE,TRUE,$12.51
,"121221 (건조김, 마른김)",28.884454,$12.51,,C,A,20220101,2022,52,2022,818,EGY,Egypt,M,Import,156,CHN,China,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28884.454,TRUE,-1,N/A,0,FALSE,"28,884",TRUE,0,FALSE,361397.354,,361397.354,6,TRUE,FALSE,$12.51
,"121221 (건조김, 마른김)",0.005849,$12.51,,C,A,20220101,2022,52,2022,818,EGY,Egypt,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5.849,TRUE,-1,N/A,0,FALSE,6,TRUE,0,FALSE,73.185,,73.185,6,TRUE,FALSE,$12.51
,"121221 (건조김, 마른김)",2.397042,$12.51,,C,A,20220101,2022,52,2022,818,EGY,Egypt,M,Import,764,THA,Thailand,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2397.042,TRUE,-1,N/A,0,FALSE,"2,397",TRUE,0,FALSE,29991.381,,29991.381,6,TRUE,FALSE,$12.51
,"121221 (건조김, 마른김)",0.002556,$12.51,,C,A,20220101,2022,52,2022,818,EGY,Egypt,M,Import,842,USA,USA,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.556,TRUE,-1,N/A,0,FALSE,3,TRUE,0,FALSE,31.977,,31.977,6,TRUE,FALSE,$12.51
,"121221 (건조김, 마른김)",4682.646,$2.45,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4682646,FALSE,8,kg,"4,682,646",FALSE,"4,682,646",FALSE,0,FALSE,11471505.55,,11471505.55,0,FALSE,TRUE,$2.45
,"121221 (건조김, 마른김)",0.016,$93.84,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,36,AUS,Australia,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16,FALSE,8,kg,16,FALSE,16,FALSE,0,FALSE,1501.497,,1501.497,0,FALSE,TRUE,$93.84
,"121221 (건조김, 마른김)",1.056,$1.68,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1056,FALSE,8,kg,"1,056",FALSE,"1,056",FALSE,0,FALSE,1777.382,,1777.382,0,FALSE,TRUE,$1.68
,"121221 (건조김, 마른김)",1.9,$5.62,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,76,BRA,Brazil,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1900,FALSE,8,kg,"1,900",FALSE,"1,900",FALSE,0,FALSE,10677.72,,10677.72,0,FALSE,TRUE,$5.62
,"121221 (건조김, 마른김)",0.235,$26.59,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,124,CAN,Canada,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,235,FALSE,8,kg,235,FALSE,235,FALSE,0,FALSE,6248.914,,6248.914,0,FALSE,TRUE,$26.59
,"121221 (건조김, 마른김)",131.684,$17.43,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,156,CHN,China,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,131684,FALSE,8,kg,"131,684",FALSE,"131,684",FALSE,0,FALSE,2295034.769,,2295034.769,0,FALSE,TRUE,$17.43
,"121221 (건조김, 마른김)",8.436,$6.31,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,208,DNK,Denmark,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8436,FALSE,8,kg,"8,436",FALSE,"8,436",FALSE,0,FALSE,53204.271,,53204.271,0,FALSE,TRUE,$6.31
,"121221 (건조김, 마른김)",0.111,$45.51,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,233,EST,Estonia,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,111,FALSE,8,kg,111,FALSE,111,FALSE,0,FALSE,5051.378,,5051.378,0,FALSE,TRUE,$45.51
,"121221 (건조김, 마른김)",1.607,$21.53,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,234,FRO,Faroe Isds,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1607,FALSE,8,kg,"1,607",FALSE,"1,607",FALSE,0,FALSE,34599.134,,34599.134,0,FALSE,TRUE,$21.53
,"121221 (건조김, 마른김)",21.831,$9.52,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,251,FRA,France,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,21831,FALSE,8,kg,"21,831",FALSE,"21,831",FALSE,0,FALSE,207827.961,,207827.961,0,FALSE,TRUE,$9.52
,"121221 (건조김, 마른김)",1.58,$0.27,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,270,GMB,Gambia,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1580,FALSE,8,kg,"1,580",FALSE,"1,580",FALSE,0,FALSE,433.359,,433.359,0,FALSE,TRUE,$0.27
,"121221 (건조김, 마른김)",6.868,$16.16,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,276,DEU,Germany,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6868,FALSE,8,kg,"6,868",FALSE,"6,868",FALSE,0,FALSE,111002.146,,111002.146,0,FALSE,TRUE,$16.16
,"121221 (건조김, 마른김)",0.091,$13.17,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,300,GRC,Greece,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,91,FALSE,8,kg,91,FALSE,91,FALSE,0,FALSE,1198.756,,1198.756,0,FALSE,TRUE,$13.17
,"121221 (건조김, 마른김)",0.055,$52.62,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,308,GRD,Grenada,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,55,FALSE,8,kg,55,FALSE,55,FALSE,0,FALSE,2894.349,,2894.349,0,FALSE,TRUE,$52.62
,"121221 (건조김, 마른김)",0.17,$8.51,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,170,FALSE,8,kg,170,FALSE,170,FALSE,0,FALSE,1446.564,,1446.564,0,FALSE,TRUE,$8.51
,"121221 (건조김, 마른김)",3847.349,$0.28,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,352,ISL,Iceland,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3847349,FALSE,8,kg,"3,847,349",FALSE,"3,847,349",FALSE,0,FALSE,1094943.01,,1094943.01,0,FALSE,TRUE,$0.28
,"121221 (건조김, 마른김)",92.457,$2.06,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,372,IRL,Ireland,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,92457,FALSE,8,kg,"92,457",FALSE,"92,457",FALSE,0,FALSE,190505.811,,190505.811,0,FALSE,TRUE,$2.06
,"121221 (건조김, 마른김)",0.065,$168.93,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,376,ISR,Israel,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,65,FALSE,8,kg,65,FALSE,65,FALSE,0,FALSE,10980.461,,10980.461,0,FALSE,TRUE,$168.93
,"121221 (건조김, 마른김)",0.589,$35.68,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,380,ITA,Italy,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,589,FALSE,8,kg,589,FALSE,589,FALSE,0,FALSE,21016.078,,21016.078,0,FALSE,TRUE,$35.68
,"121221 (건조김, 마른김)",0.025,$46.58,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,388,JAM,Jamaica,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25,FALSE,8,kg,25,FALSE,25,FALSE,0,FALSE,1164.576,,1164.576,0,FALSE,TRUE,$46.58
,"121221 (건조김, 마른김)",33.665,$14.23,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,392,JPN,Japan,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,33665,FALSE,8,kg,"33,665",FALSE,"33,665",FALSE,0,FALSE,479114.32,,479114.32,0,FALSE,TRUE,$14.23
,"121221 (건조김, 마른김)",194.873,$17.29,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,194873,FALSE,8,kg,"194,873",FALSE,"194,873",FALSE,0,FALSE,3368597.924,,3368597.924,0,FALSE,TRUE,$17.29
,"121221 (건조김, 마른김)",6.951,$44.36,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,490,S19,"Other Asia, nes",0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6951,FALSE,8,kg,"6,951",FALSE,"6,951",FALSE,0,FALSE,308348.925,,308348.925,0,FALSE,TRUE,$44.36
,"121221 (건조김, 마른김)",26.003,$3.30,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,26003,FALSE,8,kg,"26,003",FALSE,"26,003",FALSE,0,FALSE,85731.826,,85731.826,0,FALSE,TRUE,$3.30
,"121221 (건조김, 마른김)",14.85,$2.53,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,579,NOR,Norway,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14850,FALSE,8,kg,"14,850",FALSE,"14,850",FALSE,0,FALSE,37520.339,,37520.339,0,FALSE,TRUE,$2.53
,"121221 (건조김, 마른김)",142.5,$12.26,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,608,PHL,Philippines,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,142500,FALSE,8,kg,"142,500",FALSE,"142,500",FALSE,0,FALSE,1747044.454,,1747044.454,0,FALSE,TRUE,$12.26
,"121221 (건조김, 마른김)",3.6,$5.64,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,616,POL,Poland,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3600,FALSE,8,kg,"3,600",FALSE,"3,600",FALSE,0,FALSE,20309.275,,20309.275,0,FALSE,TRUE,$5.64
,"121221 (건조김, 마른김)",0.765,$18.14,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,620,PRT,Portugal,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,765,FALSE,8,kg,765,FALSE,765,FALSE,0,FALSE,13873.59,,13873.59,0,FALSE,TRUE,$18.14
,"121221 (건조김, 마른김)",10.378,$16.17,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,662,LCA,Saint Lucia,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10378,FALSE,8,kg,"10,378",FALSE,"10,378",FALSE,0,FALSE,167822.217,,167822.217,0,FALSE,TRUE,$16.17
,"121221 (건조김, 마른김)",0.05,$30.15,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,670,VCT,Saint Vincent and the Grenadines,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,50,FALSE,8,kg,50,FALSE,50,FALSE,0,FALSE,1507.601,,1507.601,0,FALSE,TRUE,$30.15
,"121221 (건조김, 마른김)",1.02,$19.52,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,688,SRB,Serbia,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1020,FALSE,8,kg,"1,020",FALSE,"1,020",FALSE,0,FALSE,19907.655,,19907.655,0,FALSE,TRUE,$19.52
,"121221 (건조김, 마른김)",0.737,$79.39,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,699,IND,India,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,737,FALSE,8,kg,737,FALSE,737,FALSE,0,FALSE,58512.002,,58512.002,0,FALSE,TRUE,$79.39
,"121221 (건조김, 마른김)",1.158,$12.29,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,704,VNM,Viet Nam,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1158,FALSE,8,kg,"1,158",FALSE,"1,158",FALSE,0,FALSE,14226.381,,14226.381,0,FALSE,TRUE,$12.29
,"121221 (건조김, 마른김)",0.099,$10.90,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,705,SVN,Slovenia,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,99,FALSE,8,kg,99,FALSE,99,FALSE,0,FALSE,1079.125,,1079.125,0,FALSE,TRUE,$10.90
,"121221 (건조김, 마른김)",0.5,$31.49,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,724,ESP,Spain,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,500,FALSE,8,kg,500,FALSE,500,FALSE,0,FALSE,15747.409,,15747.409,0,FALSE,TRUE,$31.49
,"121221 (건조김, 마른김)",0.375,$6.30,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,792,TUR,Türkiye,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,375,FALSE,8,kg,375,FALSE,375,FALSE,0,FALSE,2363.332,,2363.332,0,FALSE,TRUE,$6.30
,"121221 (건조김, 마른김)",0.9,$6.39,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,818,EGY,Egypt,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,900,FALSE,8,kg,900,FALSE,900,FALSE,0,FALSE,5754.518,,5754.518,0,FALSE,TRUE,$6.39
,"121221 (건조김, 마른김)",97.262,$0.36,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,826,GBR,United Kingdom,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,97262,FALSE,8,kg,"97,262",FALSE,"97,262",FALSE,0,FALSE,34901.875,,34901.875,0,FALSE,TRUE,$0.36
,"121221 (건조김, 마른김)",28.835,$35.66,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,842,USA,USA,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,28835,FALSE,8,kg,"28,835",FALSE,"28,835",FALSE,0,FALSE,1028249.68,,1028249.68,0,FALSE,TRUE,$35.66
,"121221 (건조김, 마른김)",2,$4.69,,C,A,20220101,2022,52,2022,826,GBR,United Kingdom,M,Import,860,UZB,Uzbekistan,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2000,FALSE,8,kg,"2,000",FALSE,"2,000",FALSE,0,FALSE,9384.968,,9384.968,0,FALSE,TRUE,$4.69
,"121221 (건조김, 마른김)",0.015,$8.09,,C,A,20220101,2022,52,2022,834,TZA,United Rep. of Tanzania,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15,FALSE,8,kg,15,FALSE,15,FALSE,0,FALSE,121.29,109.65,121.29,0,FALSE,TRUE,$8.09
,"121221 (건조김, 마른김)",0.01,$4.86,,C,A,20220101,2022,52,2022,834,TZA,United Rep. of Tanzania,M,Import,156,CHN,China,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10,FALSE,8,kg,10,FALSE,10,FALSE,0,FALSE,48.59,43.62,48.59,0,FALSE,TRUE,$4.86
,"121221 (건조김, 마른김)",0.005,$14.54,,C,A,20220101,2022,52,2022,834,TZA,United Rep. of Tanzania,M,Import,251,FRA,France,0,W00,World,H6,HS,TRUE,"121221 (건조김, 마른김)","Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5,FALSE,8,kg,5,FALSE,5,FALSE,0,FALSE,72.7,66.03,72.7,0,FALSE,TRUE,$14.54
