Data Type,cmdCode (한글),Qty (t),Unit Price ($PV/kg),Korea_Share_vs_Reporter,typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,"Unit Price ($/KG)
Primary Value/netWgt"
,"121221 (건조김, 마른김)",0.01328,$8.96,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,531,CUW,Curaçao,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13.28,FALSE,8,kg,13,FALSE,13,FALSE,0,FALSE,,$119.00,$119.00,0,TRUE,FALSE,$8.96
,"121221 (건조김, 마른김)",46.40839,$6.14,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,554,NZL,New Zealand,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46408.39,FALSE,8,kg,"46,408",FALSE,"46,408",FALSE,0,FALSE,,"$284,779.00","$284,779.00",0,TRUE,FALSE,$6.14
,"121221 (건조김, 마른김)",0.1799,$12.04,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,566,NGA,Nigeria,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,179.9,FALSE,8,kg,180,FALSE,180,FALSE,0,FALSE,,"$2,166.00","$2,166.00",0,TRUE,FALSE,$12.04
,"121221 (건조김, 마른김)",1.34,$194.96,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,579,NOR,Norway,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1340,FALSE,8,kg,"1,340",FALSE,"1,340",FALSE,0,FALSE,,"$261,246.00","$261,246.00",0,TRUE,FALSE,$194.96
,"121221 (건조김, 마른김)",3.19924,$11.21,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,580,MNP,N. Mariana Isds,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3199.24,FALSE,8,kg,"3,199",FALSE,"3,199",FALSE,0,FALSE,,"$35,861.00","$35,861.00",0,TRUE,FALSE,$11.21
,"121221 (건조김, 마른김)",0.029,$25.34,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,584,MHL,Marshall Isds,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,29,FALSE,8,kg,29,FALSE,29,FALSE,0,FALSE,,$735.00,$735.00,0,TRUE,FALSE,$25.34
,"121221 (건조김, 마른김)",2.57876,$4.21,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,585,PLW,Palau,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2578.76,FALSE,8,kg,"2,579",FALSE,"2,579",FALSE,0,FALSE,,"$10,865.00","$10,865.00",0,TRUE,FALSE,$4.21
,"121221 (건조김, 마른김)",0.06434,$32.05,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,591,PAN,Panama,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64.34,FALSE,8,kg,64,FALSE,64,FALSE,0,FALSE,,"$2,062.00","$2,062.00",0,TRUE,FALSE,$32.05
,"121221 (건조김, 마른김)",1.38926,$14.61,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,600,PRY,Paraguay,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1389.26,FALSE,8,kg,"1,389",FALSE,"1,389",FALSE,0,FALSE,,"$20,297.00","$20,297.00",0,TRUE,FALSE,$14.61
,"121221 (건조김, 마른김)",0.2909,$44.83,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,604,PER,Peru,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,290.9,FALSE,8,kg,291,FALSE,291,FALSE,0,FALSE,,"$13,042.00","$13,042.00",0,TRUE,FALSE,$44.83
,"121221 (건조김, 마른김)",166.62582,$4.91,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,608,PHL,Philippines,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,166625.82,FALSE,8,kg,"166,626",FALSE,"166,626",FALSE,0,FALSE,,"$818,695.00","$818,695.00",0,TRUE,FALSE,$4.91
,"121221 (건조김, 마른김)",18.74035,$17.52,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,616,POL,Poland,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18740.35,FALSE,8,kg,"18,740",FALSE,"18,740",FALSE,0,FALSE,,"$328,362.00","$328,362.00",0,TRUE,FALSE,$17.52
,"121221 (건조김, 마른김)",0.69176,$28.28,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,634,QAT,Qatar,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,691.76,FALSE,8,kg,692,FALSE,692,FALSE,0,FALSE,,"$19,562.00","$19,562.00",0,TRUE,FALSE,$28.28
,"121221 (건조김, 마른김)",1296.778,$20.17,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,643,RUS,Russian Federation,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1296778,FALSE,8,kg,"1,296,778",FALSE,"1,296,778",FALSE,0,FALSE,,"$26,150,051.00","$26,150,051.00",0,TRUE,FALSE,$20.17
,"121221 (건조김, 마른김)",0.9872,$12.51,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,682,SAU,Saudi Arabia,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,987.2,FALSE,8,kg,987,FALSE,987,FALSE,0,FALSE,,"$12,348.00","$12,348.00",0,TRUE,FALSE,$12.51
,"121221 (건조김, 마른김)",0.046,$3.35,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,686,SEN,Senegal,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46,FALSE,8,kg,46,FALSE,46,FALSE,0,FALSE,,$154.00,$154.00,0,TRUE,FALSE,$3.35
,"121221 (건조김, 마른김)",0.10566,$16.35,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,688,SRB,Serbia,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,105.66,FALSE,8,kg,106,FALSE,106,FALSE,0,FALSE,,"$1,728.00","$1,728.00",0,TRUE,FALSE,$16.35
,"121221 (건조김, 마른김)",0.459418,$25.46,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,699,IND,India,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,459.418,FALSE,8,kg,459,FALSE,459,FALSE,0,FALSE,,"$11,697.00","$11,697.00",0,TRUE,FALSE,$25.46
,"121221 (건조김, 마른김)",113.94278,$14.57,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,702,SGP,Singapore,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,113942.78,FALSE,8,kg,"113,943",FALSE,"113,943",FALSE,0,FALSE,,"$1,659,785.00","$1,659,785.00",0,TRUE,FALSE,$14.57
,"121221 (건조김, 마른김)",0.2005,$16.06,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,703,SVK,Slovakia,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,200.5,FALSE,8,kg,201,FALSE,201,FALSE,0,FALSE,,"$3,221.00","$3,221.00",0,TRUE,FALSE,$16.06
,"121221 (건조김, 마른김)",502.7297,$12.99,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,704,VNM,Viet Nam,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,502729.7,FALSE,8,kg,"502,730",FALSE,"502,730",FALSE,0,FALSE,,"$6,531,763.00","$6,531,763.00",0,TRUE,FALSE,$12.99
,"121221 (건조김, 마른김)",0.064,$17.16,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,705,SVN,Slovenia,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,64,FALSE,8,kg,64,FALSE,64,FALSE,0,FALSE,,"$1,098.00","$1,098.00",0,TRUE,FALSE,$17.16
,"121221 (건조김, 마른김)",0.4427,$13.33,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,710,ZAF,South Africa,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,442.7,FALSE,8,kg,443,FALSE,443,FALSE,0,FALSE,,"$5,902.00","$5,902.00",0,TRUE,FALSE,$13.33
,"121221 (건조김, 마른김)",1.20128,$22.53,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,724,ESP,Spain,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1201.28,FALSE,8,kg,"1,201",FALSE,"1,201",FALSE,0,FALSE,,"$27,070.00","$27,070.00",0,TRUE,FALSE,$22.53
,"121221 (건조김, 마른김)",0.50715,$17.06,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,752,SWE,Sweden,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,507.15,FALSE,8,kg,507,FALSE,507,FALSE,0,FALSE,,"$8,653.00","$8,653.00",0,TRUE,FALSE,$17.06
,"121221 (건조김, 마른김)",5.79531,$6.63,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,757,CHE,Switzerland,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5795.31,FALSE,8,kg,"5,795",FALSE,"5,795",FALSE,0,FALSE,,"$38,444.00","$38,444.00",0,TRUE,FALSE,$6.63
,"121221 (건조김, 마른김)",2818.994,$13.87,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,764,THA,Thailand,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2818994,FALSE,8,kg,"2,818,994",FALSE,"2,818,994",FALSE,0,FALSE,,"$39,101,774.00","$39,101,774.00",0,TRUE,FALSE,$13.87
,"121221 (건조김, 마른김)",0.012,$4.25,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,768,TGO,Togo,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12,FALSE,8,kg,12,FALSE,12,FALSE,0,FALSE,,$51.00,$51.00,0,TRUE,FALSE,$4.25
,"121221 (건조김, 마른김)",10.90422,$6.97,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,784,ARE,United Arab Emirates,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10904.22,FALSE,8,kg,"10,904",FALSE,"10,904",FALSE,0,FALSE,,"$76,042.00","$76,042.00",0,TRUE,FALSE,$6.97
,"121221 (건조김, 마른김)",0.0982,$5.76,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,788,TUN,Tunisia,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,98.2,FALSE,8,kg,98,FALSE,98,FALSE,0,FALSE,,$566.00,$566.00,0,TRUE,FALSE,$5.76
,"121221 (건조김, 마른김)",13.312,$9.37,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,792,TUR,Türkiye,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13312,FALSE,8,kg,"13,312",FALSE,"13,312",FALSE,0,FALSE,,"$124,742.00","$124,742.00",0,TRUE,FALSE,$9.37
,"121221 (건조김, 마른김)",16.84695,$22.13,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,804,UKR,Ukraine,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16846.95,FALSE,8,kg,"16,847",FALSE,"16,847",FALSE,0,FALSE,,"$372,825.00","$372,825.00",0,TRUE,FALSE,$22.13
,"121221 (건조김, 마른김)",0.2025,$18.70,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,818,EGY,Egypt,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,202.5,FALSE,8,kg,203,FALSE,203,FALSE,0,FALSE,,"$3,787.00","$3,787.00",0,TRUE,FALSE,$18.70
,"121221 (건조김, 마른김)",46.6242,$9.74,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,826,GBR,United Kingdom,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,46624.2,FALSE,8,kg,"46,624",FALSE,"46,624",FALSE,0,FALSE,,"$454,117.00","$454,117.00",0,TRUE,FALSE,$9.74
,"121221 (건조김, 마른김)",2089.069,$9.62,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2089069,FALSE,8,kg,"2,089,069",FALSE,"2,089,069",FALSE,0,FALSE,,"$20,102,575.00","$20,102,575.00",0,TRUE,FALSE,$9.62
,"121221 (건조김, 마른김)",3.0631,$10.55,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,860,UZB,Uzbekistan,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3063.1,FALSE,8,kg,"3,063",FALSE,"3,063",FALSE,0,FALSE,,"$32,303.00","$32,303.00",0,TRUE,FALSE,$10.55
,"121221 (건조김, 마른김)",0.11576,$18.12,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,882,WSM,Samoa,0,W00,World,H5,HS,TRUE,121221,"Seaweeds and other algae; fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,115.76,FALSE,8,kg,116,FALSE,116,FALSE,0,FALSE,,"$2,098.00","$2,098.00",0,TRUE,FALSE,$18.12
,"200899 (구운김, 조미김)",25297.54438,$21.90,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,0,W00,World,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25297544.38,FALSE,8,kg,"25,297,544",FALSE,"25,297,544",FALSE,0,FALSE,,"$553,986,432.00","$553,986,432.00",0,FALSE,TRUE,$21.90
,"200899 (구운김, 조미김)",0.094832,$27.24,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,12,DZA,Algeria,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,94.832,FALSE,8,kg,95,FALSE,95,FALSE,0,FALSE,,"$2,583.00","$2,583.00",0,TRUE,FALSE,$27.24
,"200899 (구운김, 조미김)",0.01584,$16.73,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,16,ASM,American Samoa,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15.84,FALSE,8,kg,16,FALSE,16,FALSE,0,FALSE,,$265.00,$265.00,0,TRUE,FALSE,$16.73
,"200899 (구운김, 조미김)",1.62346,$27.69,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,32,ARG,Argentina,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1623.46,FALSE,8,kg,"1,623",FALSE,"1,623",FALSE,0,FALSE,,"$44,957.00","$44,957.00",0,TRUE,FALSE,$27.69
,"200899 (구운김, 조미김)",807.5198,$20.44,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,36,AUS,Australia,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,807519.8,FALSE,8,kg,"807,520",FALSE,"807,520",FALSE,0,FALSE,,"$16,503,470.00","$16,503,470.00",0,TRUE,FALSE,$20.44
,"200899 (구운김, 조미김)",48.79978,$6.29,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,40,AUT,Austria,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,48799.78,FALSE,8,kg,"48,800",FALSE,"48,800",FALSE,0,FALSE,,"$306,792.00","$306,792.00",0,TRUE,FALSE,$6.29
,"200899 (구운김, 조미김)",0.21677,$50.57,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,48,BHR,Bahrain,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,216.77,FALSE,8,kg,217,FALSE,217,FALSE,0,FALSE,,"$10,963.00","$10,963.00",0,TRUE,FALSE,$50.57
,"200899 (구운김, 조미김)",1.68972,$17.13,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,50,BGD,Bangladesh,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1689.72,FALSE,8,kg,"1,690",FALSE,"1,690",FALSE,0,FALSE,,"$28,939.00","$28,939.00",0,TRUE,FALSE,$17.13
,"200899 (구운김, 조미김)",344.44528,$4.10,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,56,BEL,Belgium,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,344445.28,FALSE,8,kg,"344,445",FALSE,"344,445",FALSE,0,FALSE,,"$1,411,042.00","$1,411,042.00",0,TRUE,FALSE,$4.10
,"200899 (구운김, 조미김)",0.12104,$187.79,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,64,BTN,Bhutan,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,121.04,FALSE,8,kg,121,FALSE,121,FALSE,0,FALSE,,"$22,730.00","$22,730.00",0,TRUE,FALSE,$187.79
,"200899 (구운김, 조미김)",1.69796,$28.38,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,68,BOL,Bolivia (Plurinational State of),0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1697.96,FALSE,8,kg,"1,698",FALSE,"1,698",FALSE,0,FALSE,,"$48,182.00","$48,182.00",0,TRUE,FALSE,$28.38
,"200899 (구운김, 조미김)",135.39283,$21.92,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,76,BRA,Brazil,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,135392.83,FALSE,8,kg,"135,393",FALSE,"135,393",FALSE,0,FALSE,,"$2,967,452.00","$2,967,452.00",0,TRUE,FALSE,$21.92
,"200899 (구운김, 조미김)",6.57594,$10.17,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,96,BRN,Brunei Darussalam,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6575.94,FALSE,8,kg,"6,576",FALSE,"6,576",FALSE,0,FALSE,,"$66,859.00","$66,859.00",0,TRUE,FALSE,$10.17
,"200899 (구운김, 조미김)",2.0026,$24.40,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,100,BGR,Bulgaria,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2002.6,FALSE,8,kg,"2,003",FALSE,"2,003",FALSE,0,FALSE,,"$48,870.00","$48,870.00",0,TRUE,FALSE,$24.40
,"200899 (구운김, 조미김)",18.09854,$40.17,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,104,MMR,Myanmar,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,18098.54,FALSE,8,kg,"18,099",FALSE,"18,099",FALSE,0,FALSE,,"$727,104.00","$727,104.00",0,TRUE,FALSE,$40.17
,"200899 (구운김, 조미김)",9.66,$22.39,,C,A,20210101,2021,52,2021,410,KOR,Rep. of Korea,X,Export,112,BLR,Belarus,0,W00,World,H5,HS,TRUE,200899,"Fruit, nuts and other edible parts of plants; prepared or preserved, whether or not containing added sugar, other sweetening matter or spirit, n.e.c. in heading no. 2008",6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,9660,FALSE,8,kg,"9,660",FALSE,"9,660",FALSE,0,FALSE,,"$216,300.00","$216,300.00",0,TRUE,FALSE,$22.39
